# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 209:         4.518       52.465       0.00  IJMOND
# 210:         4.430       52.171      -0.20  VALKENBURG
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 235:         4.781       52.928       1.20  DE KOOY
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 242:         4.921       53.241      10.80  VLIELAND
# 248:         5.174       52.634       0.80  WIJDENES
# 249:         4.979       52.644      -2.40  BERKHOUT
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 260:         5.180       52.100       1.90  DE BILT
# 265:         5.274       52.130      13.90  SOESTERBERG
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 273:         5.888       52.703      -3.30  MARKNESSE
# 275:         5.873       52.056      48.20  DEELEN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 278:         6.259       52.435       3.60  HEINO
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 280:         6.585       53.125       5.20  EELDE
# 283:         6.657       52.069      29.10  HUPSEL
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 290:         6.891       52.274      34.80  TWENTHE
# 308:         3.379       51.381       0.00  CADZAND
# 310:         3.596       51.442       8.00  VLISSINGEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 315:         3.998       51.447       0.00  HANSWEERT
# 316:         3.694       51.657       0.00  SCHAAR
# 319:         3.861       51.226       1.70  WESTDORPE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 324:         4.006       51.596       0.00  STAVENISSE
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 331:         4.193       51.480       0.00  THOLEN
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 348:         4.926       51.970      -0.70  CABAUW
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 356:         5.146       51.859       0.70  HERWIJNEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 375:         5.707       51.659      22.00  VOLKEL
# 377:         5.763       51.198      30.00  ELL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 391:         6.197       51.498      19.50  ARCEN
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# TG       = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius); 
# RH       = Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# UG       = Etmaalgemiddelde relatieve vochtigheid (in procenten); 
# EV24     = Referentiegewasverdamping (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   TG,   RH,   UG, EV24
# 
  330,20171018,  150,    0,   86,   13
  331,20161201,     ,     ,     ,     
  331,20161202,     ,     ,     ,     
  331,20161203,     ,     ,     ,     
  331,20161204,     ,     ,     ,     
  331,20161205,     ,     ,     ,     
  331,20161206,     ,     ,     ,     
  331,20161207,     ,     ,     ,     
  331,20161208,     ,     ,     ,     
  331,20161209,     ,     ,     ,     
  331,20161210,     ,     ,     ,     
  331,20161211,     ,     ,     ,     
  331,20161212,     ,     ,     ,     
  331,20161213,     ,     ,     ,     
  331,20161214,     ,     ,     ,     
  331,20161215,     ,     ,     ,     
  331,20161216,     ,     ,     ,     
  331,20161217,     ,     ,     ,     
  331,20161218,     ,     ,     ,     
  331,20161219,     ,     ,     ,     
  331,20161220,     ,     ,     ,     
  331,20161221,     ,     ,     ,     
  331,20161222,     ,     ,     ,     
  331,20161223,     ,     ,     ,     
  331,20161224,     ,     ,     ,     
  331,20161225,     ,     ,     ,     
  331,20161226,     ,     ,     ,     
  331,20161227,     ,     ,     ,     
  331,20161228,     ,     ,     ,     
  331,20161229,     ,     ,     ,     
  331,20161230,     ,     ,     ,     
  331,20161231,     ,     ,     ,     
  331,20170101,     ,     ,     ,     
  331,20170102,     ,     ,     ,     
  331,20170103,     ,     ,     ,     
  331,20170104,     ,     ,     ,     
  331,20170105,     ,     ,     ,     
  331,20170106,     ,     ,     ,     
  331,20170107,     ,     ,     ,     
  331,20170108,     ,     ,     ,     
  331,20170109,     ,     ,     ,     
  331,20170110,     ,     ,     ,     
  331,20170111,     ,     ,     ,     
  331,20170112,     ,     ,     ,     
  331,20170113,     ,     ,     ,     
  331,20170114,     ,     ,     ,     
  331,20170115,     ,     ,     ,     
  331,20170116,     ,     ,     ,     
  331,20170117,     ,     ,     ,     
  331,20170118,     ,     ,     ,     
  331,20170119,     ,     ,     ,     
  331,20170120,     ,     ,     ,     
  331,20170121,     ,     ,     ,     
  331,20170122,     ,     ,     ,     
  331,20170123,     ,     ,     ,     
  331,20170124,     ,     ,     ,     
  331,20170125,     ,     ,     ,     
  331,20170126,     ,     ,     ,     
  331,20170127,     ,     ,     ,     
  331,20170128,     ,     ,     ,     
  331,20170129,     ,     ,     ,     
  331,20170130,     ,     ,     ,     
  331,20170131,     ,     ,     ,     
  331,20170201,     ,     ,     ,     
  331,20170202,     ,     ,     ,     
  331,20170203,     ,     ,     ,     
  331,20170204,     ,     ,     ,     
  331,20170205,     ,     ,     ,     
  331,20170206,     ,     ,     ,     
  331,20170207,     ,     ,     ,     
  331,20170208,     ,     ,     ,     
  331,20170209,     ,     ,     ,     
  331,20170210,     ,     ,     ,     
  331,20170211,     ,     ,     ,     
  331,20170212,     ,     ,     ,     
  331,20170213,     ,     ,     ,     
  331,20170214,     ,     ,     ,     
  331,20170215,     ,     ,     ,     
  331,20170216,     ,     ,     ,     
  331,20170217,     ,     ,     ,     
  331,20170218,     ,     ,     ,     
  331,20170219,     ,     ,     ,     
  331,20170220,     ,     ,     ,     
  331,20170221,     ,     ,     ,     
  331,20170222,     ,     ,     ,     
  331,20170223,     ,     ,     ,     
  331,20170224,     ,     ,     ,     
  331,20170225,     ,     ,     ,     
  331,20170226,     ,     ,     ,     
  331,20170227,     ,     ,     ,     
  331,20170228,     ,     ,     ,     
  331,20170301,     ,     ,     ,     
  331,20170302,     ,     ,     ,     
  331,20170303,     ,     ,     ,     
  331,20170304,     ,     ,     ,     
  331,20170305,     ,     ,     ,     
  331,20170306,     ,     ,     ,     
  331,20170307,     ,     ,     ,     
  331,20170308,     ,     ,     ,     
  331,20170309,     ,     ,     ,     
  331,20170310,     ,     ,     ,     
  331,20170311,     ,     ,     ,     
  331,20170312,     ,     ,     ,     
  331,20170313,     ,     ,     ,     
  331,20170314,     ,     ,     ,     
  331,20170315,     ,     ,     ,     
  331,20170316,     ,     ,     ,     
  331,20170317,     ,     ,     ,     
  331,20170318,     ,     ,     ,     
  331,20170319,     ,     ,     ,     
  331,20170320,     ,     ,     ,     
  331,20170321,     ,     ,     ,     
  331,20170322,     ,     ,     ,     
  331,20170323,     ,     ,     ,     
  331,20170324,     ,     ,     ,     
  331,20170325,     ,     ,     ,     
  331,20170326,     ,     ,     ,     
  331,20170327,     ,     ,     ,     
  331,20170328,     ,     ,     ,     
  331,20170329,     ,     ,     ,     
  331,20170330,     ,     ,     ,     
  331,20170331,     ,     ,     ,     
  331,20170401,     ,     ,     ,     
  331,20170402,     ,     ,     ,     
  331,20170403,     ,     ,     ,     
  331,20170404,     ,     ,     ,     
  331,20170405,     ,     ,     ,     
  331,20170406,     ,     ,     ,     
  331,20170407,     ,     ,     ,     
  331,20170408,     ,     ,     ,     
  331,20170409,     ,     ,     ,     
  331,20170410,     ,     ,     ,     
  331,20170411,     ,     ,     ,     
  331,20170412,     ,     ,     ,     
  331,20170413,     ,     ,     ,     
  331,20170414,     ,     ,     ,     
  331,20170415,     ,     ,     ,     
  331,20170416,     ,     ,     ,     
  331,20170417,     ,     ,     ,     
  331,20170418,     ,     ,     ,     
  331,20170419,     ,     ,     ,     
  331,20170420,     ,     ,     ,     
  331,20170421,     ,     ,     ,     
  331,20170422,     ,     ,     ,     
  331,20170423,     ,     ,     ,     
  331,20170424,     ,     ,     ,     
  331,20170425,     ,     ,     ,     
  331,20170426,     ,     ,     ,     
  331,20170427,     ,     ,     ,     
  331,20170428,     ,     ,     ,     
  331,20170429,     ,     ,     ,     
  331,20170430,     ,     ,     ,     
  331,20170501,     ,     ,     ,     
  331,20170502,     ,     ,     ,     
  331,20170503,     ,     ,     ,     
  331,20170504,     ,     ,     ,     
  331,20170505,     ,     ,     ,     
  331,20170506,     ,     ,     ,     
  331,20170507,     ,     ,     ,     
  331,20170508,     ,     ,     ,     
  331,20170509,     ,     ,     ,     
  331,20170510,     ,     ,     ,     
  331,20170511,     ,     ,     ,     
  331,20170512,     ,     ,     ,     
  331,20170513,     ,     ,     ,     
  331,20170514,     ,     ,     ,     
  331,20170515,     ,     ,     ,     
  331,20170516,     ,     ,     ,     
  331,20170517,     ,     ,     ,     
  331,20170518,     ,     ,     ,     
  331,20170519,     ,     ,     ,     
  331,20170520,     ,     ,     ,     
  331,20170521,     ,     ,     ,     
  331,20170522,     ,     ,     ,     
  331,20170523,     ,     ,     ,     
  331,20170524,     ,     ,     ,     
  331,20170525,     ,     ,     ,     
  331,20170526,     ,     ,     ,     
  331,20170527,     ,     ,     ,     
  331,20170528,     ,     ,     ,     
  331,20170529,     ,     ,     ,     
  331,20170530,     ,     ,     ,     
  331,20170531,     ,     ,     ,     
  331,20170601,     ,     ,     ,     
  331,20170602,     ,     ,     ,     
  331,20170603,     ,     ,     ,     
  331,20170604,     ,     ,     ,     
  331,20170605,     ,     ,     ,     
  331,20170606,     ,     ,     ,     
  331,20170607,     ,     ,     ,     
  331,20170608,     ,     ,     ,     
  331,20170609,     ,     ,     ,     
  331,20170610,     ,     ,     ,     
  331,20170611,     ,     ,     ,     
  331,20170612,     ,     ,     ,     
  331,20170613,     ,     ,     ,     
  331,20170614,     ,     ,     ,     
  331,20170615,     ,     ,     ,     
  331,20170616,     ,     ,     ,     
  331,20170617,     ,     ,     ,     
  331,20170618,     ,     ,     ,     
  331,20170619,     ,     ,     ,     
  331,20170620,     ,     ,     ,     
  331,20170621,     ,     ,     ,     
  331,20170622,     ,     ,     ,     
  331,20170623,     ,     ,     ,     
  331,20170624,     ,     ,     ,     
  331,20170625,     ,     ,     ,     
  331,20170626,     ,     ,     ,     
  331,20170627,     ,     ,     ,     
  331,20170628,     ,     ,     ,     
  331,20170629,     ,     ,     ,     
  331,20170630,     ,     ,     ,     
  331,20170701,     ,     ,     ,     
  331,20170702,     ,     ,     ,     
  331,20170703,     ,     ,     ,     
  331,20170704,     ,     ,     ,     
  331,20170705,     ,     ,     ,     
  331,20170706,     ,     ,     ,     
  331,20170707,     ,     ,     ,     
  331,20170708,     ,     ,     ,     
  331,20170709,     ,     ,     ,     
  331,20170710,     ,     ,     ,     
  331,20170711,     ,     ,     ,     
  331,20170712,     ,     ,     ,     
  331,20170713,     ,     ,     ,     
  331,20170714,     ,     ,     ,     
  331,20170715,     ,     ,     ,     
  331,20170716,     ,     ,     ,     
  331,20170717,     ,     ,     ,     
  331,20170718,     ,     ,     ,     
  331,20170719,     ,     ,     ,     
  331,20170720,     ,     ,     ,     
  331,20170721,     ,     ,     ,     
  331,20170722,     ,     ,     ,     
  331,20170723,     ,     ,     ,     
  331,20170724,     ,     ,     ,     
  331,20170725,     ,     ,     ,     
  331,20170726,     ,     ,     ,     
  331,20170727,     ,     ,     ,     
  331,20170728,     ,     ,     ,     
  331,20170729,     ,     ,     ,     
  331,20170730,     ,     ,     ,     
  331,20170731,     ,     ,     ,     
  331,20170801,     ,     ,     ,     
  331,20170802,     ,     ,     ,     
  331,20170803,     ,     ,     ,     
  331,20170804,     ,     ,     ,     
  331,20170805,     ,     ,     ,     
  331,20170806,     ,     ,     ,     
  331,20170807,     ,     ,     ,     
  331,20170808,     ,     ,     ,     
  331,20170809,     ,     ,     ,     
  331,20170810,     ,     ,     ,     
  331,20170811,     ,     ,     ,     
  331,20170812,     ,     ,     ,     
  331,20170813,     ,     ,     ,     
  331,20170814,     ,     ,     ,     
  331,20170815,     ,     ,     ,     
  331,20170816,     ,     ,     ,     
  331,20170817,     ,     ,     ,     
  331,20170818,     ,     ,     ,     
  331,20170819,     ,     ,     ,     
  331,20170820,     ,     ,     ,     
  331,20170821,     ,     ,     ,     
  331,20170822,     ,     ,     ,     
  331,20170823,     ,     ,     ,     
  331,20170824,     ,     ,     ,     
  331,20170825,     ,     ,     ,     
  331,20170826,     ,     ,     ,     
  331,20170827,     ,     ,     ,     
  331,20170828,     ,     ,     ,     
  331,20170829,     ,     ,     ,     
  331,20170830,     ,     ,     ,     
  331,20170831,     ,     ,     ,     
  331,20170901,     ,     ,     ,     
  331,20170902,     ,     ,     ,     
  331,20170903,     ,     ,     ,     
  331,20170904,     ,     ,     ,     
  331,20170905,     ,     ,     ,     
  331,20170906,     ,     ,     ,     
  331,20170907,     ,     ,     ,     
  331,20170908,     ,     ,     ,     
  331,20170909,     ,     ,     ,     
  331,20170910,     ,     ,     ,     
  331,20170911,     ,     ,     ,     
  331,20170912,     ,     ,     ,     
  331,20170913,     ,     ,     ,     
  331,20170914,     ,     ,     ,     
  331,20170915,     ,     ,     ,     
  331,20170916,     ,     ,     ,     
  331,20170917,     ,     ,     ,     
  331,20170918,     ,     ,     ,     
  331,20170919,     ,     ,     ,     
  331,20170920,     ,     ,     ,     
  331,20170921,     ,     ,     ,     
  331,20170922,     ,     ,     ,     
  331,20170923,     ,     ,     ,     
  331,20170924,     ,     ,     ,     
  331,20170925,     ,     ,     ,     
  331,20170926,     ,     ,     ,     
  331,20170927,     ,     ,     ,     
  331,20170928,     ,     ,     ,     
  331,20170929,     ,     ,     ,     
  331,20170930,     ,     ,     ,     
  331,20171001,     ,     ,     ,     
  331,20171002,     ,     ,     ,     
  331,20171003,     ,     ,     ,     
  331,20171004,     ,     ,     ,     
  331,20171005,     ,     ,     ,     
  331,20171006,     ,     ,     ,     
  331,20171007,     ,     ,     ,     
  331,20171008,     ,     ,     ,     
  331,20171009,     ,     ,     ,     
  331,20171010,     ,     ,     ,     
  331,20171011,     ,     ,     ,     
  331,20171012,     ,     ,     ,     
  331,20171013,     ,     ,     ,     
  331,20171014,     ,     ,     ,     
  331,20171015,     ,     ,     ,     
  331,20171016,     ,     ,     ,     
  331,20171017,     ,     ,     ,     
  331,20171018,     ,     ,     ,     
  340,20161201,   58,     ,   93,     
  340,20161202,   62,     ,   93,     
  340,20161203,   -7,     ,   94,     
  340,20161204,   -8,     ,   80,     
  340,20161205,  -16,     ,   87,     
  340,20161206,   11,     ,   89,     
  340,20161207,   79,     ,   73,     
  340,20161208,   86,     ,   68,     
  340,20161209,   94,     ,   84,     
  340,20161210,   79,     ,   92,     
  340,20161211,   77,     ,   91,     
  340,20161212,   64,     ,   91,     
  340,20161213,   68,     ,   96,     
  340,20161214,   67,     ,   93,     
  340,20161215,   43,     ,   95,     
  340,20161216,   52,     ,   92,     
  340,20161217,   63,     ,   93,     
  340,20161218,   67,     ,   97,     
  340,20161219,   49,     ,   92,     
  340,20161220,    1,     ,   92,     
  340,20161221,   53,     ,   82,     
  340,20161222,   61,     ,   96,     
  340,20161223,   65,     ,   87,     
  340,20161224,   77,     ,   86,     
  340,20161225,  102,     ,   92,     
  340,20161226,   77,     ,   80,     
  340,20161227,   43,     ,   90,     
  340,20161228,   18,     ,   98,     
  340,20161229,   -7,     ,   97,     
  340,20161230,  -14,     ,   95,     
  340,20161231,    1,     ,   98,     
  340,20170101,   -6,     ,   97,     
  340,20170102,   19,     ,   91,     
  340,20170103,   34,     ,   89,     
  340,20170104,   52,     ,   82,     
  340,20170105,   -3,     ,   85,     
  340,20170106,  -24,     ,   74,     
  340,20170107,   -2,     ,   96,     
  340,20170108,   38,     ,   98,     
  340,20170109,   55,     ,   97,     
  340,20170110,   54,     ,   94,     
  340,20170111,   70,     ,   81,     
  340,20170112,   48,     ,   84,     
  340,20170113,   30,     ,   85,     
  340,20170114,   24,     ,   85,     
  340,20170115,    3,     ,   96,     
  340,20170116,   -4,     ,   94,     
  340,20170117,  -39,     ,   90,     
  340,20170118,  -38,     ,   93,     
  340,20170119,  -26,     ,   82,     
  340,20170120,  -15,     ,   72,     
  340,20170121,  -15,     ,   77,     
  340,20170122,  -30,     ,   87,     
  340,20170123,    4,     ,   96,     
  340,20170124,    9,     ,   98,     
  340,20170125,  -17,     ,   89,     
  340,20170126,  -38,     ,   85,     
  340,20170127,   20,     ,   71,     
  340,20170128,   82,     ,   67,     
  340,20170129,   52,     ,   87,     
  340,20170130,   57,     ,   95,     
  340,20170131,   29,     ,   85,     
  340,20170201,   52,     ,   93,     
  340,20170202,  105,     ,   81,     
  340,20170203,   97,     ,   76,     
  340,20170204,   54,     ,   92,     
  340,20170205,   53,     ,   90,     
  340,20170206,   50,     ,   82,     
  340,20170207,   48,     ,   94,     
  340,20170208,   17,     ,   95,     
  340,20170209,   -1,     ,   87,     
  340,20170210,  -18,     ,   89,     
  340,20170211,   -3,     ,   94,     
  340,20170212,   25,     ,   91,     
  340,20170213,   34,     ,   77,     
  340,20170214,   55,     ,   65,     
  340,20170215,   82,     ,   74,     
  340,20170216,   68,     ,   91,     
  340,20170217,   64,     ,   93,     
  340,20170218,   55,     ,   91,     
  340,20170219,   60,     ,   91,     
  340,20170220,   94,     ,   96,     
  340,20170221,   99,     ,   92,     
  340,20170222,  103,     ,   90,     
  340,20170223,   86,     ,   81,     
  340,20170224,   51,     ,   83,     
  340,20170225,   66,     ,   72,     
  340,20170226,   94,     ,   81,     
  340,20170227,   87,     ,   77,     
  340,20170228,   46,     ,   84,     
  340,20170301,   68,     ,   86,     
  340,20170302,   71,     ,   70,     
  340,20170303,   71,     ,   75,     
  340,20170304,   94,     ,   84,     
  340,20170305,   68,     ,   83,     
  340,20170306,   62,     ,   92,     
  340,20170307,   54,     ,   89,     
  340,20170308,   73,     ,   94,     
  340,20170309,   91,     ,   89,     
  340,20170310,   54,     ,   79,     
  340,20170311,   66,     ,   73,     
  340,20170312,   78,     ,   70,     
  340,20170313,   57,     ,   87,     
  340,20170314,   83,     ,   88,     
  340,20170315,   96,     ,   79,     
  340,20170316,   98,     ,   75,     
  340,20170317,   88,     ,   71,     
  340,20170318,  106,     ,   92,     
  340,20170319,  115,     ,   85,     
  340,20170320,  105,     ,   89,     
  340,20170321,   78,     ,   71,     
  340,20170322,   67,     ,   65,     
  340,20170323,   83,     ,   73,     
  340,20170324,   89,     ,   71,     
  340,20170325,   95,     ,   54,     
  340,20170326,   81,     ,   75,     
  340,20170327,   94,     ,   66,     
  340,20170328,  113,     ,   69,     
  340,20170329,  131,     ,   74,     
  340,20170330,  166,     ,   58,     
  340,20170331,  141,     ,   72,     
  340,20170401,  104,     ,   89,     
  340,20170402,   94,     ,   84,     
  340,20170403,   86,     ,   88,     
  340,20170404,   87,     ,   84,     
  340,20170405,   87,     ,   79,     
  340,20170406,   73,     ,   76,     
  340,20170407,   88,     ,   83,     
  340,20170408,   91,     ,   76,     
  340,20170409,  135,     ,   58,     
  340,20170410,   97,     ,   72,     
  340,20170411,   92,     ,   74,     
  340,20170412,  100,     ,   78,     
  340,20170413,   86,     ,   75,     
  340,20170414,   89,     ,   75,     
  340,20170415,   95,     ,   74,     
  340,20170416,   89,     ,   71,     
  340,20170417,   73,     ,   74,     
  340,20170418,   56,     ,   77,     
  340,20170419,   34,     ,   63,     
  340,20170420,   58,     ,   62,     
  340,20170421,  111,     ,   76,     
  340,20170422,   84,     ,   71,     
  340,20170423,   70,     ,   69,     
  340,20170424,  100,     ,   69,     
  340,20170425,   66,     ,   68,     
  340,20170426,   56,     ,   72,     
  340,20170427,   57,     ,   74,     
  340,20170428,   73,     ,   78,     
  340,20170429,   77,     ,   68,     
  340,20170430,  137,     ,   45,     
  340,20170501,  109,     ,   69,     
  340,20170502,   89,     ,   89,     
  340,20170503,  105,     ,   85,     
  340,20170504,  116,     ,   80,     
  340,20170505,   89,     ,   83,     
  340,20170506,  134,     ,   72,     
  340,20170507,  105,     ,   83,     
  340,20170508,   98,     ,   73,     
  340,20170509,   78,     ,   68,     
  340,20170510,   98,     ,   65,     
  340,20170511,  150,     ,   69,     
  340,20170512,  154,     ,   84,     
  340,20170513,  140,     ,   86,     
  340,20170514,  141,     ,   70,     
  340,20170515,  157,     ,   66,     
  340,20170516,  207,     ,   64,     
  340,20170517,  228,     ,   56,     
  340,20170518,  162,     ,   85,     
  340,20170519,  121,     ,   85,     
  340,20170520,  118,     ,   79,     
  340,20170521,  138,     ,   67,     
  340,20170522,  177,     ,   61,     
  340,20170523,  155,     ,   77,     
  340,20170524,  165,     ,   76,     
  340,20170525,  179,     ,   69,     
  340,20170526,  214,     ,   57,     
  340,20170527,  221,     ,   60,     
  340,20170528,  206,     ,   64,     
  340,20170529,  215,     ,   71,     
  340,20170530,  180,     ,   74,     
  340,20170531,  167,     ,   73,     
  340,20170601,  177,     ,   62,     
  340,20170602,  210,     ,   52,     
  340,20170603,  186,     ,   75,     
  340,20170604,  157,     ,   64,     
  340,20170605,  178,     ,   54,     
  340,20170606,  144,     ,   72,     
  340,20170607,  151,     ,   63,     
  340,20170608,  178,     ,   69,     
  340,20170609,  166,     ,   75,     
  340,20170610,  182,     ,   67,     
  340,20170611,  206,     ,   62,     
  340,20170612,  162,     ,   68,     
  340,20170613,  163,     ,   71,     
  340,20170614,  184,     ,   63,     
  340,20170615,  208,     ,   59,     
  340,20170616,  168,     ,   67,     
  340,20170617,  192,     ,   72,     
  340,20170618,  217,     ,   67,     
  340,20170619,  242,     ,   60,     
  340,20170620,  241,     ,   66,     
  340,20170621,  239,     ,   56,     
  340,20170622,  243,     ,   62,     
  340,20170623,  197,     ,   70,     
  340,20170624,  172,     ,   84,     
  340,20170625,  187,     ,   73,     
  340,20170626,  179,     ,   62,     
  340,20170627,  169,     ,   75,     
  340,20170628,  177,     ,   89,     
  340,20170629,  169,     ,   78,     
  340,20170630,  173,     ,   76,     
  340,20170701,  155,     ,   90,     
  340,20170702,  150,     ,   81,     
  340,20170703,  168,     ,   73,     
  340,20170704,  189,     ,   78,     
  340,20170705,  196,     ,   70,     
  340,20170706,  203,     ,   75,     
  340,20170707,  204,     ,   81,     
  340,20170708,  192,     ,   76,     
  340,20170709,  183,     ,   63,     
  340,20170710,  188,     ,   75,     
  340,20170711,  178,     ,   79,     
  340,20170712,  155,     ,   84,     
  340,20170713,  149,     ,   70,     
  340,20170714,  152,     ,   79,     
  340,20170715,  176,     ,   72,     
  340,20170716,  193,     ,   84,     
  340,20170717,  194,     ,   72,     
  340,20170718,  210,     ,   64,     
  340,20170719,  229,     ,   70,     
  340,20170720,  196,     ,   77,     
  340,20170721,  188,     ,   60,     
  340,20170722,  178,     ,   77,     
  340,20170723,  162,     ,   80,     
  340,20170724,  162,     ,   82,     
  340,20170725,  171,     ,   81,     
  340,20170726,  191,     ,   76,     
  340,20170727,  182,     ,   72,     
  340,20170728,  171,     ,   78,     
  340,20170729,  195,     ,   80,     
  340,20170730,  197,     ,   71,     
  340,20170731,  179,     ,   75,     
  340,20170801,  170,     ,   76,     
  340,20170802,  174,     ,   78,     
  340,20170803,  193,     ,   71,     
  340,20170804,  179,     ,   72,     
  340,20170805,  163,     ,   79,     
  340,20170806,  155,     ,   75,     
  340,20170807,  164,     ,   73,     
  340,20170808,  154,     ,   91,     
  340,20170809,  171,     ,   74,     
  340,20170810,  154,     ,   89,     
  340,20170811,  168,     ,   77,     
  340,20170812,  176,     ,   87,     
  340,20170813,  173,     ,   76,     
  340,20170814,  183,     ,   73,     
  340,20170815,  172,     ,   89,     
  340,20170816,  169,     ,   78,     
  340,20170817,  180,     ,   83,     
  340,20170818,  175,     ,   79,     
  340,20170819,  162,     ,   74,     
  340,20170820,  157,     ,   76,     
  340,20170821,  166,     ,   77,     
  340,20170822,  188,     ,   70,     
  340,20170823,  204,     ,   70,     
  340,20170824,  173,     ,   79,     
  340,20170825,  176,     ,   75,     
  340,20170826,  186,     ,   77,     
  340,20170827,  191,     ,   71,     
  340,20170828,  193,     ,   75,     
  340,20170829,  226,     ,   73,     
  340,20170830,  180,     ,   95,     
  340,20170831,  150,     ,   82,     
  340,20170901,  138,     ,   85,     
  340,20170902,  141,     ,   79,     
  340,20170903,  134,     ,   78,     
  340,20170904,  156,     ,   83,     
  340,20170905,  193,     ,   84,     
  340,20170906,  163,     ,   76,     
  340,20170907,  162,     ,   76,     
  340,20170908,  153,     ,   90,     
  340,20170909,  134,     ,   88,     
  340,20170910,  146,     ,   81,     
  340,20170911,  144,     ,   82,     
  340,20170912,  145,     ,   80,     
  340,20170913,  151,     ,   76,     
  340,20170914,  114,     ,   91,     
  340,20170915,  117,     ,   85,     
  340,20170916,  107,     ,   92,     
  340,20170917,  110,     ,   85,     
  340,20170918,  123,     ,   91,     
  340,20170919,  130,     ,   86,     
  340,20170920,  141,     ,   79,     
  340,20170921,  136,     ,   79,     
  340,20170922,  118,     ,   89,     
  340,20170923,  106,     ,   83,     
  340,20170924,  127,     ,   84,     
  340,20170925,  133,     ,   91,     
  340,20170926,  134,     ,   92,     
  340,20170927,  147,     ,   84,     
  340,20170928,  166,     ,   89,     
  340,20170929,  176,     ,   89,     
  340,20170930,  129,     ,   93,     
  340,20171001,  144,     ,   81,     
  340,20171002,  156,     ,   82,     
  340,20171003,  135,     ,   77,     
  340,20171004,  130,     ,   77,     
  340,20171005,  130,     ,   80,     
  340,20171006,  116,     ,   81,     
  340,20171007,  120,     ,   89,     
  340,20171008,  126,     ,   95,     
  340,20171009,  129,     ,   91,     
  340,20171010,  143,     ,   90,     
  340,20171011,  149,     ,   78,     
  340,20171012,  129,     ,   83,     
  340,20171013,  159,     ,   86,     
  340,20171014,  153,     ,   90,     
  340,20171015,  173,     ,   77,     
  340,20171016,  201,     ,   73,     
  340,20171017,  139,     ,   85,     
  340,20171018,  143,     ,   89,     
  343,20161201,     ,     ,     ,     
  343,20161202,     ,     ,     ,     
  343,20161203,     ,     ,     ,     
  343,20161204,     ,     ,     ,     
  343,20161205,     ,     ,     ,     
  343,20161206,     ,     ,     ,     
  343,20161207,     ,     ,     ,     
  343,20161208,     ,     ,     ,     
  343,20161209,     ,     ,     ,     
  343,20161210,     ,     ,     ,     
  343,20161211,     ,     ,     ,     
  343,20161212,     ,     ,     ,     
  343,20161213,     ,     ,     ,     
  343,20161214,     ,     ,     ,     
  343,20161215,     ,     ,     ,     
  343,20161216,     ,     ,     ,     
  343,20161217,     ,     ,     ,     
  343,20161218,     ,     ,     ,     
  343,20161219,     ,     ,     ,     
  343,20161220,     ,     ,     ,     
  343,20161221,     ,     ,     ,     
  343,20161222,     ,     ,     ,     
  343,20161223,     ,     ,     ,     
  343,20161224,     ,     ,     ,     
  343,20161225,     ,     ,     ,     
  343,20161226,     ,     ,     ,     
  343,20161227,     ,     ,     ,     
